# logU  Z  xi  lnh  NV1240 NIV1486 CIV1548 CIV1551     HeII1640 OIII1661 OIII1666 NIII1750 SiIII1883 SiIII1888 CIII1909 MgII2796 MgII2803 NeIV2424 NeV3426  OII3727 NeIII3869     Hdelta Hgamma OIII4363 HeII4686 Hbeta OIII4959 OIII5007 HeI5876 OI6300 NII6548 Halpha NII6584 SII6717 SII6731 
-1.5 0.004 0.5 2.0 253400.0 188000.0 1048000.0 806700.0 245600.0 745400.0 1795000.0 228300.0 219900.0 132000.0 7687000.0 191000.0 114100.0 76500.0 17120.0 3764000.0 5748000.0        1472000.0 2628000.0 1063000.0 22730.0 5553000.0 16290000.0 49050000.0 611400.0 35170.0 58720.0 15850000.0 173300.0 205100.0 158200.0
-1.5 0.004 0.5 3.0 247900.0 191400.0 1066000.0 816000.0 245700.0 756400.0 1822000.0 232700.0 223600.0 138800.0 7765000.0 195200.0 116400.0 77890.0 17370.0 3291000.0 5820000.0        1484000.0 2651000.0 1081000.0 22700.0 5603000.0 16510000.0 49690000.0 732900.0 35750.0 57170.0 15910000.0 168700.0 133000.0 157500.0
-1.5 0.004 0.5 4.0 251300.0 198900.0 1109000.0 841600.0 245400.0 776400.0 1870000.0 238400.0 198100.0 164300.0 7837000.0 202200.0 120300.0 79740.0 18210.0 1654000.0 5904000.0        1485000.0 2656000.0 1127000.0 22560.0 5618000.0 16570000.0 49880000.0 899100.0 36500.0 52280.0 15870000.0 154300.0 38210.0 75880.0
-1.5 0.006 0.1 1.0 295400.0 46970.0 1015000.0 694800.0 228700.0 517500.0 1182000.0 183600.0 766400.0 473300.0 11160000.0 909000.0 514800.0 24280.0 7251.0 9247000.0 8211000.0        3958000.0 7085000.0 1221000.0 14680.0 15090000.0 41470000.0 124800000.0 1788000.0 102300.0 180600.0 43740000.0 532900.0 461700.0 327000.0
-1.5 0.006 0.1 2.0 289700.0 51320.0 1056000.0 714500.0 229000.0 552000.0 1261000.0 195000.0 1484000.0 903600.0 11800000.0 971400.0 548200.0 20460.0 6969.0 9371000.0 8562000.0        3972000.0 7108000.0 1294000.0 14660.0 15130000.0 43080000.0 129700000.0 1850000.0 103800.0 183600.0 43810000.0 541800.0 433000.0 334500.0
-1.5 0.006 0.1 3.0 278600.0 63200.0 1211000.0 788600.0 229400.0 656300.0 1500000.0 230500.0 1691000.0 1066000.0 13680000.0 1053000.0 594100.0 22510.0 7383.0 8649000.0 9374000.0        3990000.0 7141000.0 1491000.0 14490.0 15190000.0 46750000.0 140700000.0 2044000.0 108700.0 181200.0 43620000.0 534600.0 286400.0 344700.0
-1.5 0.006 0.1 4.0 282400.0 78140.0 1446000.0 903700.0 229600.0 776100.0 1774000.0 270300.0 1671000.0 1441000.0 15650000.0 1170000.0 659200.0 26850.0 8522.0 4760000.0 10170000.0        3982000.0 7134000.0 1738000.0 14250.0 15170000.0 49730000.0 149700000.0 2259000.0 115700.0 170900.0 43170000.0 504400.0 84940.0 170500.0
-1.5 0.006 0.3 1.0 298400.0 75650.0 710200.0 543200.0 179700.0 457800.0 1074000.0 170700.0 278900.0 172600.0 7055000.0 341000.0 215200.0 33760.0 9313.0 4999000.0 5434000.0        1671000.0 2981000.0 891300.0 12210.0 6321000.0 21660000.0 65200000.0 720100.0 58980.0 99750.0 18150000.0 294300.0 288800.0 204900.0
-1.5 0.006 0.3 2.0 292600.0 78830.0 720800.0 549100.0 179800.0 473400.0 1111000.0 176200.0 533000.0 324600.0 7252000.0 358300.0 226100.0 29440.0 8977.0 5011000.0 5547000.0        1677000.0 2990000.0 917000.0 12200.0 6341000.0 22070000.0 66420000.0 746000.0 59570.0 100700.0 18200000.0 297100.0 269800.0 208200.0
-1.5 0.006 0.3 3.0 281200.0 88050.0 768200.0 573500.0 179900.0 521000.0 1222000.0 193600.0 577000.0 363600.0 7851000.0 377700.0 237800.0 31040.0 9288.0 4558000.0 5824000.0        1685000.0 3005000.0 991700.0 12140.0 6370000.0 23080000.0 69470000.0 847400.0 61280.0 99960.0 18160000.0 295000.0 177000.0 211400.0
-1.5 0.006 0.3 4.0 284500.0 100600.0 849600.0 617100.0 179700.0 578100.0 1357000.0 213400.0 545100.0 465600.0 8485000.0 406900.0 255400.0 34170.0 10190.0 2457000.0 6119000.0        1680000.0 3001000.0 1098000.0 12000.0 6362000.0 23880000.0 71880000.0 977500.0 63860.0 94790.0 18000000.0 279700.0 52070.0 103900.0
-1.5 0.006 0.5 1.0 300100.0 123700.0 633400.0 532200.0 148100.0 430500.0 1029000.0 187000.0 69600.0 42770.0 4927000.0 149500.0 92350.0 44930.0 11270.0 2993000.0 4389000.0        927200.0 1650000.0 694600.0 10350.0 3490000.0 12620000.0 37990000.0 382300.0 35020.0 69620.0 9962000.0 205400.0 212500.0 151000.0
-1.5 0.006 0.5 2.0 294300.0 125400.0 637400.0 535100.0 148200.0 436700.0 1044000.0 189800.0 136100.0 82440.0 4984000.0 156600.0 96780.0 39300.0 10830.0 2980000.0 4435000.0        930900.0 1657000.0 703300.0 10350.0 3504000.0 12730000.0 38330000.0 397800.0 34930.0 69910.0 10000000.0 206300.0 197800.0 152600.0
-1.5 0.006 0.5 3.0 282700.0 131900.0 654700.0 545300.0 148300.0 456400.0 1091000.0 198800.0 142100.0 89040.0 5165000.0 162000.0 99860.0 40390.0 11050.0 2672000.0 4545000.0        936900.0 1668000.0 730900.0 10340.0 3528000.0 13040000.0 39240000.0 466400.0 35620.0 69230.0 10010000.0 204300.0 129300.0 153400.0
-1.5 0.006 0.5 4.0 285800.0 143200.0 693100.0 570300.0 148100.0 486600.0 1163000.0 210900.0 130200.0 109700.0 5387000.0 170800.0 104900.0 42130.0 11740.0 1405000.0 4684000.0        935500.0 1668000.0 783800.0 10270.0 3530000.0 13270000.0 39930000.0 560000.0 36630.0 65190.0 9959000.0 192400.0 37800.0 75090.0
-1.5 0.008 0.1 1.0 299000.0 15510.0 572700.0 504300.0 156200.0 231500.0 520800.0 114400.0 483400.0 307900.0 6004000.0 755100.0 413400.0 9901.0 2561.0 8357000.0 5792000.0        3289000.0 5895000.0 666500.0 7609.0 12580000.0 31290000.0 94190000.0 1553000.0 92050.0 217900.0 36770000.0 643100.0 428600.0 302800.0
-1.5 0.008 0.1 2.0 289500.0 18020.0 589500.0 513400.0 156400.0 260200.0 585200.0 128100.0 910300.0 565500.0 6664000.0 833000.0 452600.0 7821.0 2246.0 8652000.0 6220000.0        3294000.0 5904000.0 738000.0 7588.0 12590000.0 33360000.0 100400000.0 1598000.0 93360.0 224700.0 36720000.0 663000.0 403900.0 312200.0
-1.5 0.008 0.1 3.0 273900.0 24730.0 649700.0 542400.0 156700.0 339800.0 764300.0 166400.0 1127000.0 721500.0 8425000.0 933600.0 507500.0 9338.0 2468.0 8477000.0 7155000.0        3302000.0 5915000.0 918300.0 7439.0 12600000.0 37720000.0 113500000.0 1728000.0 99890.0 231000.0 36390000.0 681700.0 271400.0 329400.0
-1.5 0.008 0.1 4.0 277700.0 33810.0 755500.0 597400.0 156900.0 436200.0 981600.0 212200.0 1202000.0 1060000.0 10430000.0 1081000.0 586800.0 12690.0 3049.0 5057000.0 8081000.0        3288000.0 5893000.0 1142000.0 7242.0 12540000.0 41420000.0 124700000.0 1868000.0 109700.0 229600.0 35830000.0 677600.0 82760.0 166800.0
-1.5 0.008 0.3 1.0 303700.0 32370.0 445900.0 416100.0 120300.0 224100.0 520700.0 117900.0 181900.0 116000.0 4127000.0 254600.0 168200.0 16770.0 3785.0 4492000.0 3847000.0        1228000.0 2191000.0 515900.0 6231.0 4654000.0 15980000.0 48100000.0 548800.0 57560.0 115500.0 13420000.0 340700.0 263900.0 186800.0
-1.5 0.008 0.3 2.0 293800.0 34770.0 452000.0 419900.0 120400.0 238700.0 554500.0 125300.0 333800.0 207200.0 4353000.0 272500.0 179300.0 14050.0 3298.0 4550000.0 3979000.0        1230000.0 2194000.0 542700.0 6223.0 4658000.0 16460000.0 49550000.0 565600.0 52970.0 117100.0 13420000.0 345700.0 241300.0 186300.0
-1.5 0.008 0.3 3.0 277800.0 41490.0 475500.0 431900.0 120400.0 279300.0 649200.0 146300.0 381200.0 244300.0 4980000.0 293800.0 192600.0 15300.0 3459.0 4290000.0 4293000.0        1232000.0 2197000.0 614800.0 6155.0 4663000.0 17610000.0 53000000.0 630000.0 54910.0 118300.0 13330000.0 349000.0 159600.0 191700.0
-1.5 0.008 0.3 4.0 281000.0 50870.0 522000.0 459100.0 120300.0 329100.0 765100.0 171400.0 381000.0 332700.0 5697000.0 326100.0 212700.0 17870.0 3910.0 2444000.0 4629000.0        1225000.0 2187000.0 712200.0 6053.0 4639000.0 18610000.0 56010000.0 710700.0 58080.0 115200.0 13140000.0 340000.0 47810.0 95660.0
-1.5 0.008 0.5 1.0 305800.0 64160.0 420900.0 407000.0 97970.0 233500.0 554900.0 143900.0 49790.0 31230.0 3135000.0 121900.0 78270.0 24760.0 4916.0 2679000.0 3165000.0        639300.0 1136000.0 429400.0 5216.0 2406000.0 9332000.0 28090000.0 272900.0 35100.0 77970.0 6872000.0 230100.0 192500.0 136400.0
-1.5 0.008 0.5 2.0 295800.0 65920.0 423600.0 409000.0 98000.0 240400.0 571400.0 148300.0 89580.0 55060.0 3216000.0 129400.0 83380.0 20790.0 4215.0 2684000.0 3217000.0        641100.0 1140000.0 439500.0 5214.0 2412000.0 9465000.0 28490000.0 282700.0 30730.0 78530.0 6888000.0 231700.0 173400.0 133800.0
-1.5 0.008 0.5 3.0 279700.0 71930.0 433900.0 414700.0 98040.0 260800.0 620100.0 161300.0 97060.0 61660.0 3448000.0 135600.0 87030.0 21650.0 4324.0 2470000.0 3347000.0        643600.0 1144000.0 469300.0 5192.0 2422000.0 9813000.0 29540000.0 325300.0 31470.0 78660.0 6873000.0 232100.0 113900.0 135800.0
-1.5 0.008 0.5 4.0 282500.0 81920.0 460500.0 433400.0 97960.0 290300.0 690400.0 178900.0 92790.0 79670.0 3749000.0 145900.0 93080.0 23240.0 4658.0 1354000.0 3511000.0        640900.0 1141000.0 519600.0 5144.0 2415000.0 10130000.0 30500000.0 382600.0 32690.0 75650.0 6808000.0 223300.0 33760.0 67180.0
-1.5 0.01 0.1 1.0 304700.0 12900.0 544900.0 495700.0 159500.0 146600.0 325100.0 84980.0 315700.0 208000.0 3910000.0 644300.0 345100.0 739.4 25.79 6299000.0 4736000.0        2816000.0 5049000.0 465000.0 1330.0 10800000.0 26560000.0 79940000.0 1395000.0 92070.0 214400.0 31750000.0 632600.0 422600.0 298000.0
-1.5 0.01 0.1 2.0 290700.0 15640.0 560200.0 504300.0 159900.0 171400.0 380200.0 99090.0 595500.0 377900.0 4505000.0 723100.0 383700.0 109.2 11.71 6643000.0 5220000.0        2816000.0 5047000.0 534400.0 1317.0 10780000.0 29000000.0 87280000.0 1427000.0 91880.0 224700.0 31610000.0 663000.0 397200.0 307100.0
-1.5 0.01 0.1 3.0 270400.0 22480.0 606900.0 527000.0 160700.0 237400.0 526400.0 136800.0 781200.0 507900.0 6029000.0 831500.0 441000.0 158.6 14.52 6717000.0 6233000.0        2816000.0 5044000.0 701500.0 1315.0 10760000.0 33870000.0 101900000.0 1522000.0 99970.0 240200.0 31190000.0 708700.0 270600.0 329800.0
-1.5 0.01 0.1 4.0 274100.0 31670.0 693000.0 573000.0 161700.0 321400.0 713200.0 183900.0 871400.0 781000.0 7830000.0 989700.0 523200.0 284.1 20.33 4085000.0 7248000.0        2800000.0 5017000.0 912000.0 1326.0 10690000.0 38070000.0 114600000.0 1620000.0 112200.0 248800.0 30620000.0 734100.0 83950.0 169500.0
-1.5 0.01 0.3 1.0 309400.0 28240.0 406500.0 392100.0 117200.0 147100.0 338600.0 89280.0 115800.0 76260.0 2732000.0 200100.0 135400.0 1188.0 41.46 3396000.0 3157000.0        955500.0 1703000.0 372200.0 1055.0 3620000.0 13370000.0 40250000.0 441500.0 51050.0 116400.0 10470000.0 343600.0 245700.0 173800.0
-1.5 0.01 0.3 2.0 294900.0 31080.0 412600.0 396000.0 117300.0 160200.0 368800.0 97010.0 217500.0 137600.0 2940000.0 217700.0 146000.0 320.2 22.78 3468000.0 3299000.0        955900.0 1703000.0 398600.0 1055.0 3620000.0 13910000.0 41860000.0 453300.0 51790.0 119000.0 10450000.0 351200.0 231000.0 178200.0
-1.5 0.01 0.3 3.0 274000.0 38350.0 430900.0 404800.0 117500.0 195700.0 450600.0 118400.0 258200.0 168000.0 3496000.0 238300.0 159200.0 372.5 25.1 3332000.0 3632000.0        955300.0 1702000.0 466800.0 1057.0 3614000.0 15120000.0 45520000.0 499100.0 54050.0 123000.0 10350000.0 362900.0 154000.0 185400.0
-1.5 0.01 0.3 4.0 276900.0 48050.0 468900.0 427500.0 117800.0 239700.0 552200.0 144200.0 266300.0 236400.0 4136000.0 268500.0 178300.0 491.8 29.99 1933000.0 3989000.0        948300.0 1691000.0 557100.0 1070.0 3589000.0 16200000.0 48770000.0 555900.0 57810.0 123100.0 10180000.0 363200.0 46770.0 93660.0
-1.5 0.01 0.5 1.0 311000.0 59210.0 372000.0 371800.0 93740.0 162800.0 384600.0 114100.0 32900.0 21140.0 2152000.0 100500.0 66580.0 1975.0 62.53 2041000.0 2627000.0        476900.0 846300.0 322400.0 894.2 1793000.0 7808000.0 23500000.0 209300.0 29690.0 79620.0 5128000.0 235000.0 175700.0 124500.0
-1.5 0.01 0.5 2.0 296300.0 61600.0 374800.0 373800.0 93810.0 169700.0 401100.0 119100.0 60030.0 37430.0 2232000.0 107500.0 71550.0 633.4 34.77 2055000.0 2683000.0        477800.0 848000.0 333100.0 897.3 1796000.0 7955000.0 23940000.0 216200.0 30000.0 80530.0 5135000.0 237600.0 164500.0 126800.0
-1.5 0.01 0.5 3.0 275000.0 68420.0 382700.0 377700.0 93940.0 189000.0 446800.0 133300.0 66700.0 42910.0 2453000.0 113700.0 75270.0 673.5 36.52 1916000.0 2824000.0        479000.0 850300.0 362700.0 901.9 1800000.0 8322000.0 25050000.0 246300.0 30800.0 81880.0 5113000.0 241600.0 108700.0 129700.0
-1.5 0.01 0.5 4.0 277600.0 79170.0 405000.0 393500.0 94090.0 216400.0 511800.0 152200.0 65320.0 56900.0 2736000.0 123500.0 81240.0 768.2 40.39 1068000.0 2999000.0        476400.0 846700.0 410000.0 917.8 1793000.0 8673000.0 26110000.0 286700.0 32170.0 80430.0 5055000.0 237300.0 32590.0 64860.0
-1.5 0.014 0.1 1.0 370200.0 4536.0 450600.0 463200.0 199900.0 40080.0 88050.0 33000.0 158400.0 117100.0 1271000.0 412500.0 220900.0 5411.0 3489.0 5271000.0 2325000.0        2104000.0 3790000.0 157700.0 20250.0 8133000.0 14710000.0 44290000.0 1147000.0 206000.0 204400.0 24260000.0 603300.0 581600.0 404100.0
-1.5 0.014 0.1 2.0 342300.0 5803.0 456200.0 467600.0 199500.0 52210.0 114600.0 43460.0 238900.0 166700.0 1640000.0 488100.0 257300.0 5571.0 3687.0 5781000.0 2759000.0        2089000.0 3760000.0 203800.0 20030.0 8053000.0 17400000.0 52360000.0 1155000.0 69410.0 221800.0 23890000.0 654500.0 318500.0 246700.0
-1.5 0.014 0.1 3.0 316300.0 9820.0 472400.0 475400.0 197200.0 85400.0 187300.0 72080.0 372200.0 256400.0 2603000.0 603500.0 315300.0 11040.0 5510.0 6214000.0 3672000.0        2074000.0 3729000.0 315100.0 18960.0 7966000.0 22440000.0 67530000.0 1197000.0 79730.0 251500.0 23290000.0 742100.0 224600.0 277500.0
-1.5 0.014 0.1 4.0 327500.0 18070.0 523600.0 505600.0 194200.0 134000.0 294100.0 114100.0 483400.0 452900.0 3930000.0 785200.0 405200.0 25840.0 10140.0 3891000.0 4614000.0        2052000.0 3691000.0 465500.0 17710.0 7868000.0 27000000.0 81260000.0 1240000.0 96140.0 274100.0 22660000.0 808800.0 72660.0 147500.0
-1.5 0.014 0.3 1.0 386300.0 15520.0 335000.0 368800.0 141800.0 48020.0 110200.0 41530.0 65380.0 46920.0 1052000.0 126500.0 87600.0 27000.0 10880.0 2408000.0 1733000.0        616600.0 1103000.0 153800.0 14480.0 2347000.0 7994000.0 24060000.0 305500.0 59390.0 111400.0 6841000.0 328700.0 218900.0 153900.0
-1.5 0.014 0.3 2.0 358100.0 17540.0 337800.0 370400.0 141600.0 55680.0 127700.0 48240.0 93190.0 63980.0 1201000.0 144100.0 97580.0 26850.0 10960.0 2520000.0 1865000.0        614700.0 1099000.0 173500.0 14420.0 2337000.0 8546000.0 25720000.0 310900.0 41570.0 115900.0 6797000.0 342100.0 182800.0 141200.0
-1.5 0.014 0.3 3.0 330500.0 23890.0 346400.0 373200.0 140700.0 76600.0 175700.0 66670.0 123500.0 85220.0 1595000.0 163500.0 109900.0 32620.0 12300.0 2532000.0 2173000.0        610800.0 1092000.0 223500.0 14060.0 2318000.0 9758000.0 29370000.0 334300.0 44400.0 125400.0 6673000.0 370100.0 124300.0 150800.0
-1.5 0.014 0.3 4.0 338000.0 35130.0 374400.0 391200.0 139100.0 104700.0 240400.0 90840.0 140600.0 131000.0 2087000.0 192500.0 128100.0 44610.0 15540.0 1505000.0 2505000.0        603500.0 1080000.0 290200.0 13550.0 2290000.0 10880000.0 32750000.0 362400.0 49320.0 131600.0 6515000.0 388200.0 38920.0 78170.0
-1.5 0.014 0.5 1.0 392600.0 41720.0 309600.0 348800.0 107800.0 63750.0 150600.0 63270.0 21040.0 14230.0 962900.0 68740.0 49280.0 51050.0 16400.0 1461000.0 1535000.0        288800.0 514100.0 152200.0 11060.0 1088000.0 4828000.0 14530000.0 133900.0 29090.0 79170.0 3127000.0 233600.0 146000.0 103100.0
-1.5 0.014 0.5 2.0 364300.0 43710.0 310100.0 348500.0 107800.0 68450.0 161600.0 68340.0 28800.0 18950.0 1029000.0 75410.0 54230.0 49660.0 16310.0 1491000.0 1589000.0        288700.0 514100.0 160900.0 11050.0 1088000.0 4977000.0 14980000.0 137500.0 24890.0 80860.0 3123000.0 238600.0 131200.0 101100.0
-1.5 0.014 0.5 3.0 336300.0 50750.0 313400.0 348900.0 107500.0 82010.0 193700.0 82730.0 34150.0 22950.0 1212000.0 81490.0 58080.0 53490.0 17100.0 1432000.0 1728000.0        288300.0 513300.0 185200.0 10930.0 1085000.0 5350000.0 16100000.0 153300.0 25850.0 84660.0 3091000.0 249800.0 87750.0 105300.0
-1.5 0.014 0.5 4.0 342700.0 63710.0 331600.0 362900.0 106600.0 101700.0 240300.0 102700.0 36000.0 32670.0 1455000.0 91120.0 64230.0 61000.0 19250.0 815000.0 1898000.0        285500.0 508700.0 222100.0 10700.0 1076000.0 5728000.0 17240000.0 174200.0 27600.0 85970.0 3037000.0 253700.0 26980.0 53760.0
-1.5 0.017 0.1 1.0 399200.0 3065.0 458400.0 478900.0 178200.0 19850.0 43110.0 19010.0 87850.0 74410.0 650400.0 318800.0 173300.0 2144.0 1994.0 4742000.0 1525000.0        1791000.0 3228000.0 80740.0 18770.0 6945000.0 10290000.0 30980000.0 1051000.0 140200.0 179300.0 20910000.0 529100.0 454600.0 315800.0
-1.5 0.017 0.1 2.0 370200.0 3790.0 459800.0 480800.0 177700.0 27480.0 59680.0 27160.0 134200.0 103700.0 907700.0 382500.0 204500.0 2424.0 2191.0 4952000.0 1961000.0        1770000.0 3186000.0 116000.0 18500.0 6838000.0 13120000.0 39500000.0 1046000.0 59410.0 198800.0 20440000.0 586600.0 281300.0 218200.0
-1.5 0.017 0.1 3.0 345200.0 6368.0 463400.0 481900.0 174800.0 49640.0 107800.0 51620.0 238100.0 172700.0 1639000.0 497400.0 261300.0 6675.0 3917.0 5548000.0 2843000.0        1748000.0 3143000.0 203800.0 17220.0 6722000.0 18250000.0 54940000.0 1066000.0 71020.0 235800.0 19750000.0 695900.0 203900.0 253800.0
-1.5 0.017 0.1 4.0 359800.0 13160.0 498100.0 505000.0 171300.0 85350.0 185400.0 91730.0 343800.0 332000.0 2755000.0 681700.0 351300.0 21180.0 8766.0 3604000.0 3771000.0        1725000.0 3100000.0 329200.0 15810.0 6615000.0 22980000.0 69160000.0 1088000.0 89880.0 263000.0 19110000.0 776100.0 67830.0 137900.0
-1.5 0.017 0.3 1.0 421200.0 10770.0 326600.0 372000.0 123800.0 25760.0 58730.0 26870.0 38790.0 30520.0 607300.0 102300.0 70930.0 20890.0 9353.0 1850000.0 1281000.0        486800.0 870400.0 94130.0 12820.0 1854000.0 6165000.0 18560000.0 255600.0 42130.0 101500.0 5429000.0 299600.0 180900.0 127100.0
-1.5 0.017 0.3 2.0 392000.0 12510.0 327100.0 371800.0 123700.0 31390.0 71560.0 32970.0 54820.0 40460.0 727300.0 116100.0 78500.0 21390.0 9504.0 1966000.0 1416000.0        484100.0 865200.0 110900.0 12760.0 1841000.0 6739000.0 20290000.0 258600.0 37680.0 107100.0 5376000.0 316100.0 164300.0 126900.0
-1.5 0.017 0.3 3.0 364500.0 18300.0 330600.0 371500.0 122600.0 47000.0 107200.0 49960.0 79210.0 57120.0 1047000.0 134200.0 89960.0 27440.0 10970.0 2023000.0 1716000.0        479400.0 856300.0 153300.0 12370.0 1819000.0 7962000.0 23970000.0 274400.0 40810.0 119000.0 5250000.0 351100.0 113100.0 137900.0
-1.5 0.017 0.3 4.0 373200.0 29350.0 353100.0 387000.0 120900.0 69070.0 157600.0 73380.0 96020.0 92310.0 1464000.0 161600.0 106800.0 40050.0 14400.0 1205000.0 2041000.0        472600.0 844500.0 210700.0 11840.0 1792000.0 9108000.0 27420000.0 293600.0 46410.0 126600.0 5108000.0 373700.0 36050.0 72500.0
-1.5 0.017 0.5 1.0 429200.0 34350.0 297100.0 347300.0 92920.0 39040.0 91890.0 46310.0 13840.0 9798.0 618000.0 56800.0 42440.0 44290.0 14970.0 1121000.0 1193000.0        220600.0 392300.0 103400.0 9600.0 830900.0 3846000.0 11580000.0 107600.0 23830.0 74580.0 2394000.0 220100.0 128000.0 90330.0
-1.5 0.017 0.5 2.0 400000.0 36400.0 296100.0 345400.0 92900.0 42910.0 101000.0 51340.0 18240.0 12500.0 675400.0 61600.0 46140.0 43900.0 14960.0 1154000.0 1249000.0        220300.0 391700.0 111400.0 9585.0 829400.0 4001000.0 12040000.0 110100.0 23110.0 76810.0 2387000.0 226700.0 119100.0 91830.0
-1.5 0.017 0.5 3.0 371900.0 43570.0 296800.0 343900.0 92560.0 54070.0 127300.0 65720.0 22830.0 15790.0 835200.0 67440.0 49940.0 47960.0 15810.0 1121000.0 1388000.0        219400.0 390100.0 133300.0 9457.0 825400.0 4383000.0 13190000.0 121300.0 24170.0 81920.0 2355000.0 241700.0 80360.0 96630.0
-1.5 0.017 0.5 4.0 379000.0 57040.0 312500.0 356400.0 91700.0 70590.0 166200.0 86050.0 25170.0 23390.0 1050000.0 76430.0 55850.0 55930.0 18040.0 634700.0 1558000.0        216900.0 385900.0 166100.0 9230.0 816300.0 4774000.0 14370000.0 136000.0 26170.0 84150.0 2307000.0 248300.0 25040.0 49920.0
-1.5 0.02 0.1 1.0 431700.0 3056.0 461500.0 491200.0 130800.0 13070.0 27870.0 13200.0 54070.0 52950.0 397000.0 350600.0 192100.0 1336.0 987.1 4877000.0 2412000.0        1649000.0 2977000.0 49030.0 11010.0 6423000.0 7668000.0 23080000.0 952900.0 14620000.0 361100.0 19490000.0 1066000.0 20710000.0 14150000.0
-1.5 0.02 0.1 2.0 405500.0 3546.0 459200.0 489900.0 130200.0 17890.0 38410.0 19400.0 82940.0 72440.0 572700.0 297400.0 163100.0 1027.0 1040.0 4627000.0 1481000.0        1508000.0 2716000.0 74870.0 10780.0 5839000.0 10310000.0 31030000.0 934900.0 48460.0 196800.0 17540000.0 580900.0 248000.0 192600.0
-1.5 0.02 0.1 3.0 383500.0 5488.0 457200.0 487700.0 128300.0 33960.0 72970.0 40830.0 162600.0 125500.0 1144000.0 403900.0 215500.0 3259.0 2002.0 5236000.0 2301000.0        1482000.0 2666000.0 146100.0 9986.0 5707000.0 15290000.0 46020000.0 941500.0 60300.0 240600.0 16820000.0 710100.0 184200.0 231100.0
-1.5 0.02 0.1 4.0 402400.0 10710.0 482000.0 507200.0 126200.0 61680.0 132700.0 79520.0 258900.0 257600.0 2099000.0 579500.0 300800.0 11800.0 4831.0 3582000.0 3177000.0        1459000.0 2622000.0 252400.0 9145.0 5598000.0 19930000.0 60000000.0 952000.0 79880.0 275500.0 16200000.0 813000.0 62790.0 128100.0
-1.5 0.02 0.3 1.0 458700.0 8753.0 321000.0 377200.0 88470.0 16530.0 37450.0 18990.0 23170.0 21090.0 384900.0 96290.0 65040.0 13410.0 5375.0 1550000.0 1235000.0        392600.0 701800.0 64660.0 7548.0 1497000.0 4944000.0 14880000.0 214400.0 1206000.0 115700.0 4407000.0 341300.0 1207000.0 836900.0
-1.5 0.02 0.3 2.0 433100.0 10170.0 319400.0 375300.0 88320.0 20590.0 46620.0 24210.0 33620.0 27700.0 476600.0 94380.0 64470.0 12570.0 5280.0 1626000.0 1119000.0        387900.0 692900.0 78180.0 7502.0 1476000.0 5485000.0 16510000.0 216100.0 32140.0 104600.0 4322000.0 308700.0 145000.0 112100.0
-1.5 0.02 0.3 3.0 407200.0 15290.0 319300.0 372300.0 87690.0 32740.0 74150.0 39720.0 52810.0 40660.0 736500.0 110900.0 74690.0 16370.0 6169.0 1730000.0 1400000.0        383000.0 683700.0 114200.0 7272.0 1453000.0 6660000.0 20050000.0 227600.0 35440.0 118700.0 4203000.0 350200.0 101200.0 124000.0
-1.5 0.02 0.3 4.0 417500.0 24790.0 337200.0 385800.0 86660.0 50510.0 114500.0 62050.0 68190.0 68260.0 1089000.0 136500.0 89980.0 24220.0 8241.0 1064000.0 1702000.0        377000.0 672900.0 163400.0 6964.0 1429000.0 7761000.0 23360000.0 241600.0 41400.0 128800.0 4077000.0 380000.0 32790.0 66110.0
-1.5 0.02 0.5 1.0 468000.0 30070.0 289500.0 350500.0 65640.0 27670.0 64910.0 35880.0 8958.0 6921.0 424300.0 47360.0 36600.0 30190.0 9015.0 910700.0 963700.0        172600.0 306500.0 77050.0 5749.0 650000.0 3150000.0 9482000.0 87680.0 41230.0 73860.0 1878000.0 218000.0 142200.0 99870.0
-1.5 0.02 0.5 2.0 442700.0 31650.0 286500.0 347100.0 65610.0 30530.0 71610.0 40380.0 11870.0 8727.0 469700.0 50760.0 39370.0 27460.0 8659.0 944900.0 1009000.0        172100.0 305600.0 83500.0 5737.0 647800.0 3293000.0 9912000.0 89530.0 20260.0 75800.0 1868000.0 223700.0 106000.0 81730.0
-1.5 0.02 0.5 3.0 415900.0 38520.0 285100.0 343500.0 65400.0 39770.0 93290.0 54200.0 15690.0 11400.0 605500.0 56110.0 42930.0 30080.0 9184.0 940700.0 1141000.0        171100.0 303800.0 102800.0 5659.0 643200.0 3661000.0 11020000.0 98000.0 21390.0 81950.0 1838000.0 241800.0 72070.0 87020.0
-1.5 0.02 0.5 4.0 423600.0 50890.0 298100.0 354200.0 64880.0 53660.0 125900.0 74160.0 18140.0 17450.0 792200.0 64540.0 48620.0 35160.0 10570.0 545000.0 1300000.0        169000.0 300200.0 131600.0 5526.0 635700.0 4039000.0 12160000.0 109000.0 23560.0 85300.0 1800000.0 251700.0 22750.0 45430.0
-1.5 0.03 0.1 1.0 564700.0 3892.0 437300.0 496700.0 124500.0 6038.0 12410.0 4142.0 12570.0 21410.0 73890.0 117800.0 78900.0 123.6 162.0 3138000.0 226800.0        1038000.0 1882000.0 6156.0 14140.0 4097000.0 1884000.0 5671000.0 785900.0 18530.0 140400.0 12850000.0 414400.0 135300.0 94230.0
